***** DESCRIPTION ***********;
[enter the description here];

***** INSTRUMENT INFO *******;
IDENTIFICATION;
PHIboard number   : v1230910;
PM number         : 20112620;
Serial number     : S DLA 0002 000078   ;
MUX channel       : OFF - 00;
;
PARAMETERS;
Signal LED current: 050;
Ref LED current   : 075;
Ref LED amplitude : 88595;
Frequency         : 006;
Sending interval  : 0001;
Averaging         : 2;
Internal temp     : 24.1 C;
;
SYSTEM SETTINGS;
APL function      : ON;
Temp compensation : ON - ch a;
Analog out        : chA t chB t;
RS232 echo        : ON;
Oxygen unit       : %a.s.;
;
CALIBRATION;
Sensor type       : 2;
0%a.s.phase 1     : 59.64 at 017.1∞C amp 089100;
100.00%a.s.phase 2: 28.81 at 019.2∞C amp 044000;
Date   (ddmmyy)   : 290619;
Pressure (mBar)   : 1015;
;
FIRMWARE;
"Code 3.016 (IAP)  : 08/20/04, 09:50:56;"
Xilinx built      : 01/05/04 (MM/DD/YY);
Reset condition   : SLEEP;
 ;
 ;
 ;
 ;
 ;
 ;
 ;
 ;

***** SOFTWARE INFO *********;
OxyView - PST3-V6.02 10/2007;
© by PreSens GmbH;
29/06/19;
4:51:57 PM;

******MEASURE MODE SETTINGS**;
Dynamic Averaging;   1;
measure mode;  5 sec ;

start time; 4:51:57 PM; 
date(DD/MM/YY); time/hh:mm:ss; logtime/min; oxygen/% airsatur.; phase/∞; amp; temp/∞C; ErrorMessage;
29/06/19;   16:51:57;       0.000;  98.820;   29.15;   40259;   18.20; E0;
29/06/19;   16:52:04;       0.101;  99.000;   29.13;   40248;   18.20; E0;
29/06/19;   16:52:09;       0.186;  98.641;   29.17;   40212;   18.20; E0;
29/06/19;   16:52:14;       0.270;  98.641;   29.17;   40264;   18.20; E0;
29/06/19;   16:52:19;       0.355;  98.641;   29.17;   40313;   18.20; E0;
29/06/19;   16:52:24;       0.439;  98.462;   29.19;   40284;   18.20; E0;
29/06/19;   16:52:29;       0.524;  98.551;   29.18;   40304;   18.20; E0;
29/06/19;   16:52:34;       0.608;  98.105;   29.23;   40305;   18.20; E0;
29/06/19;   16:52:38;       0.676;  98.194;   29.22;   40284;   18.20; E0;
29/06/19;   16:52:43;       0.760;  98.551;   29.18;   40266;   18.20; E0;
29/06/19;   16:52:48;       0.845;  98.730;   29.16;   40264;   18.20; E0;
29/06/19;   16:52:53;       0.929;  98.551;   29.18;   40219;   18.20; E0;
29/06/19;   16:52:58;       1.014;  98.641;   29.17;   40243;   18.20; E0;
29/06/19;   16:53:03;       1.098;  98.730;   29.16;   40249;   18.20; E0;
29/06/19;   16:53:08;       1.183;  98.551;   29.18;   40231;   18.20; E0;
29/06/19;   16:53:13;       1.268;  98.730;   29.16;   40254;   18.20; E0;
29/06/19;   16:53:19;       1.352;  98.551;   29.18;   40241;   18.20; E0;
29/06/19;   16:53:24;       1.436;  98.551;   29.18;   40259;   18.20; E0;
29/06/19;   16:53:29;       1.521;  98.372;   29.20;   40226;   18.20; E0;
29/06/19;   16:53:34;       1.606;  98.372;   29.20;   40177;   18.20; E0;
29/06/19;   16:53:39;       1.690;  98.641;   29.17;   40203;   18.20; E0;
29/06/19;   16:53:44;       1.774;  98.551;   29.18;   40208;   18.20; E0;
29/06/19;   16:53:49;       1.859;  98.462;   29.19;   40176;   18.20; E0;
29/06/19;   16:53:53;       1.927;  98.641;   29.17;   40194;   18.20; E0;
29/06/19;   16:53:58;       2.011;  98.372;   29.20;   40254;   18.20; E0;
29/06/19;   16:54:03;       2.096;  98.283;   29.21;   40273;   18.20; E0;
29/06/19;   16:54:08;       2.180;  98.016;   29.24;   40225;   18.20; E0;
29/06/19;   16:54:13;       2.265;  98.372;   29.20;   40245;   18.20; E0;
29/06/19;   16:54:18;       2.349;  98.372;   29.20;   40220;   18.20; E0;
29/06/19;   16:54:23;       2.434;  98.105;   29.23;   40192;   18.20; E0;
29/06/19;   16:54:29;       2.518;  98.194;   29.22;   40208;   18.20; E0;
29/06/19;   16:54:34;       2.603;  98.462;   29.19;   40175;   18.20; E0;
29/06/19;   16:54:39;       2.687;  98.551;   29.18;   40212;   18.20; E0;
29/06/19;   16:54:44;       2.772;  98.372;   29.20;   40201;   18.20; E0;
29/06/19;   16:54:49;       2.856;  98.283;   29.21;   40192;   18.20; E0;
29/06/19;   16:54:54;       2.941;  98.194;   29.22;   40177;   18.20; E0;
29/06/19;   16:54:59;       3.025;  98.283;   29.21;   40151;   18.20; E0;
29/06/19;   16:55:03;       3.093;  98.641;   29.17;   40120;   18.20; E0;
29/06/19;   16:55:08;       3.177;  98.372;   29.20;   40138;   18.20; E0;
29/06/19;   16:55:13;       3.262;  98.551;   29.18;   40131;   18.20; E0;
29/06/19;   16:55:18;       3.346;  98.462;   29.19;   40154;   18.20; E0;
29/06/19;   16:55:23;       3.431;  98.462;   29.19;   40144;   18.20; E0;
29/06/19;   16:55:28;       3.515;  98.283;   29.21;   40153;   18.20; E0;
29/06/19;   16:55:33;       3.600;  98.372;   29.20;   40144;   18.20; E0;
29/06/19;   16:55:38;       3.684;  98.462;   29.19;   40134;   18.20; E0;
29/06/19;   16:55:44;       3.769;  98.641;   29.17;   40117;   18.20; E0;
29/06/19;   16:55:49;       3.853;  98.105;   29.23;   40146;   18.20; E0;
29/06/19;   16:55:54;       3.938;  98.462;   29.19;   40137;   18.20; E0;
29/06/19;   16:55:59;       4.022;  98.194;   29.22;   40101;   18.20; E0;
29/06/19;   16:56:04;       4.107;  98.462;   29.19;   40100;   18.20; E0;
29/06/19;   16:56:09;       4.191;  98.372;   29.20;   40102;   18.20; E0;
29/06/19;   16:56:14;       4.276;  98.641;   29.17;   40085;   18.20; E0;
29/06/19;   16:56:18;       4.343;  98.820;   29.15;   40055;   18.20; E0;
29/06/19;   16:56:23;       4.428;  98.462;   29.19;   40073;   18.20; E0;
29/06/19;   16:56:28;       4.513;  98.641;   29.17;   40045;   18.20; E0;
29/06/19;   16:56:33;       4.597;  98.462;   29.19;   40126;   18.20; E0;
29/06/19;   16:56:38;       4.681;  98.730;   29.16;   40088;   18.20; E0;
29/06/19;   16:56:43;       4.766;  98.730;   29.16;   40066;   18.20; E0;
29/06/19;   16:56:48;       4.850;  98.372;   29.20;   40033;   18.20; E0;
29/06/19;   16:56:54;       4.935;  98.641;   29.17;   40028;   18.20; E0;
29/06/19;   16:56:59;       5.019;  99.000;   29.13;   40030;   18.20; E0;
29/06/19;   16:57:04;       5.104;  98.820;   29.15;   40014;   18.20; E0;
29/06/19;   16:57:09;       5.188;  98.551;   29.18;   40014;   18.20; E0;
29/06/19;   16:57:14;       5.273;  98.462;   29.19;   40004;   18.20; E0;
29/06/19;   16:57:19;       5.357;  99.000;   29.13;   39989;   18.20; E0;
29/06/19;   16:57:24;       5.442;  98.551;   29.18;   40031;   18.20; E0;
29/06/19;   16:57:28;       5.509;  99.000;   29.13;   40009;   18.20; E0;
29/06/19;   16:57:33;       5.594;  98.910;   29.14;   39979;   18.20; E0;
29/06/19;   16:57:38;       5.678;  99.180;   29.11;   40006;   18.20; E0;
29/06/19;   16:57:43;       5.763;  98.730;   29.16;   39982;   18.20; E0;
29/06/19;   16:57:48;       5.847;  99.000;   29.13;   39959;   18.20; E0;
29/06/19;   16:57:53;       5.932;  98.910;   29.14;   39958;   18.20; E0;
29/06/19;   16:57:58;       6.016;  99.090;   29.12;   39965;   18.20; E0;
29/06/19;   16:58:03;       6.101;  98.820;   29.15;   39977;   18.20; E0;
29/06/19;   16:58:09;       6.185;  99.090;   29.12;   39905;   18.20; E0;
29/06/19;   16:58:14;       6.270;  98.910;   29.14;   39937;   18.20; E0;
29/06/19;   16:58:19;       6.355;  98.910;   29.14;   39930;   18.20; E0;
29/06/19;   16:58:24;       6.439;  98.641;   29.17;   39937;   18.20; E0;
29/06/19;   16:58:29;       6.523;  98.820;   29.15;   39942;   18.20; E0;
29/06/19;   16:58:34;       6.608;  99.090;   29.12;   39922;   18.20; E0;
29/06/19;   16:58:38;       6.676;  98.820;   29.15;   39909;   18.20; E0;
29/06/19;   16:58:43;       6.760;  98.730;   29.16;   39956;   18.20; E0;
29/06/19;   16:58:48;       6.845;  99.090;   29.12;   39915;   18.20; E0;
29/06/19;   16:58:53;       6.929;  99.090;   29.12;   39934;   18.20; E0;
29/06/19;   16:58:58;       7.014;  98.910;   29.14;   39927;   18.20; E0;
29/06/19;   16:59:03;       7.098;  98.820;   29.15;   39936;   18.20; E0;
29/06/19;   16:59:08;       7.183;  98.820;   29.15;   39958;   18.20; E0;
29/06/19;   16:59:13;       7.267;  98.730;   29.16;   39980;   18.20; E0;
29/06/19;   16:59:19;       7.352;  98.551;   29.18;   39949;   18.20; E0;
29/06/19;   16:59:24;       7.436;  98.820;   29.15;   39932;   18.20; E0;
29/06/19;   16:59:29;       7.521;  99.180;   29.11;   39913;   18.20; E0;
29/06/19;   16:59:34;       7.605;  99.000;   29.13;   39924;   18.20; E0;
29/06/19;   16:59:39;       7.690;  98.551;   29.18;   39927;   18.20; E0;
29/06/19;   16:59:44;       7.774;  98.730;   29.16;   39941;   18.20; E0;
29/06/19;   16:59:49;       7.859;  99.090;   29.12;   39908;   18.20; E0;
29/06/19;   16:59:53;       7.926;  98.820;   29.15;   39899;   18.20; E0;
29/06/19;   16:59:58;       8.011;  99.090;   29.12;   39896;   18.20; E0;
29/06/19;   17:00:03;       8.095;  98.820;   29.15;   39892;   18.20; E0;
29/06/19;   17:00:08;       8.180;  98.820;   29.15;   39905;   18.20; E0;
29/06/19;   17:00:13;       8.264;  98.641;   29.17;   39899;   18.20; E0;
29/06/19;   17:00:18;       8.349;  98.910;   29.14;   39888;   18.20; E0;
29/06/19;   17:00:23;       8.433;  98.820;   29.15;   39910;   18.20; E0;
29/06/19;   17:00:28;       8.517;  99.090;   29.12;   39894;   18.20; E0;
29/06/19;   17:00:34;       8.602;  98.730;   29.16;   39863;   18.20; E0;
29/06/19;   17:00:39;       8.687;  99.090;   29.12;   39859;   18.20; E0;
29/06/19;   17:00:44;       8.771;  99.000;   29.13;   39861;   18.20; E0;
29/06/19;   17:00:49;       8.856;  99.090;   29.12;   39873;   18.20; E0;
29/06/19;   17:00:54;       8.940;  98.820;   29.15;   39850;   18.20; E0;
29/06/19;   17:00:59;       9.025;  99.090;   29.12;   39848;   18.20; E0;
29/06/19;   17:01:03;       9.092;  98.820;   29.15;   39858;   18.20; E0;
29/06/19;   17:01:08;       9.177;  99.270;   29.10;   39873;   18.20; E0;
